year	lifeExp	country	continent	pop	gdpPercap
1987	65.044	Iraq	Asia	16543189	11643.57268
1987	65.205	Brazil	Americas	142938076	7807.095818
1987	65.799	Algeria	Africa	23254956	5681.358539
1987	65.869	Jordan	Asia	2820042	4448.679912
1987	66.046	Dominican Republic	Americas	6655297	2899.842175
1987	66.084	Thailand	Asia	52910342	2982.653773
1987	66.234	Libya	Africa	3799845	11770.5898
1987	66.295	Saudi Arabia	Asia	14619745	21198.26136
1987	66.894	Tunisia	Africa	7724976	3810.419296
1987	66.974	Syria	Asia	11242847	3116.774285
1987	67.046	West Bank and Gaza	Asia	1691210	5107.197384
1987	67.231	Ecuador	Americas	9545158	6481.776993
1987	67.274	China	Asia	1084035000	1378.904018
1987	67.378	Paraguay	Americas	3886512	3998.875695
1987	67.734	Oman	Asia	1593882	18115.22313
1987	67.768	Colombia	Americas	30964245	4903.2191
1987	67.926	Lebanon	Asia	3089353	5377.091329
1987	68.74	Mauritius	Africa	1042663	4783.586903
1987	69.011	Sri Lanka	Asia	16495304	1876.766827
1987	69.498	Mexico	Americas	80122492	8688.156003
1987	69.5	Malaysia	Asia	16331785	5249.802653
1987	69.53	Romania	Europe	22686371	9696.273295
1987	69.58	Hungary	Europe	10612740	12986.47998
1987	69.582	Trinidad and Tobago	Americas	1191336	7388.597823
1987	69.81	Korea, Rep.	Asia	41622000	8533.088805
1987	70.19	Venezuela	Americas	17910182	9883.584648
1987	70.647	Korea, Dem. Rep.	Asia	19067554	4106.492315
1987	70.75	Bahrain	Asia	454612	18524.02406
1987	70.774	Argentina	Americas	31620918	9139.671389
1987	70.98	Poland	Europe	37740710	9082.351172
1987	71.08	Slovak Republic	Europe	5199318	12037.26758
1987	71.14	Bosnia and Herzegovina	Europe	4338977	4314.114757
1987	71.218	Serbia	Europe	9230783	15870.87851
1987	71.34	Bulgaria	Europe	8971958	8239.854824
1987	71.52	Croatia	Europe	4484310	13822.58394
1987	71.523	Panama	Americas	2253639	7034.779161
1987	71.58	Czech Republic	Europe	10311597	16310.4434
1987	71.77	Jamaica	Americas	2326606	6351.237495
1987	71.913	Reunion	Africa	562035	5303.377488
1987	71.918	Uruguay	Americas	3045153	7452.398969
1987	72	Albania	Europe	3075321	3738.932735
1987	72.25	Slovenia	Europe	1945870	18678.53492
1987	72.492	Chile	Americas	12463354	5547.063754
1987	73.4	Taiwan	Asia	19757799	11054.56175
1987	73.56	Singapore	Asia	2794552	18861.53081
1987	74.06	Portugal	Europe	9915289	13039.30876
1987	74.174	Cuba	Americas	10239839	7532.924763
1987	74.174	Kuwait	Asia	1891487	28118.42998
1987	74.36	Ireland	Europe	3539900	13872.86652
1987	74.63	Puerto Rico	Americas	3444468	12281.34191
1987	74.752	Costa Rica	Americas	2799811	5629.915318
1987	74.8	Denmark	Europe	5127024	25116.17581
1987	74.83	Finland	Europe	4931729	21141.01223
1987	74.847	Germany	Europe	77718298	24639.18566
1987	74.865	Montenegro	Europe	569473	11732.51017
1987	74.94	Austria	Europe	7578903	23687.82607
1987	75.007	United Kingdom	Europe	56981620	21664.78767
1987	75.02	United States	Americas	242803533	29884.35041
1987	75.35	Belgium	Europe	9870200	22525.56308
1987	75.6	Israel	Asia	4203148	17122.47986
1987	75.89	Norway	Europe	4186147	31540.9748
1987	76.2	Hong Kong, China	Asia	5584510	20038.47269
1987	76.34	France	Europe	55630100	22066.44214
1987	76.42	Italy	Europe	56729703	19207.23482
1987	76.67	Greece	Europe	9974490	16120.52839
1987	76.83	Netherlands	Europe	14665278	23651.32361
1987	76.86	Canada	Americas	26549700	26626.51503
1987	76.9	Spain	Europe	38880702	15764.98313
1987	77.19	Sweden	Europe	8421403	23586.92927
1987	77.23	Iceland	Europe	244676	26923.20628
1987	77.41	Switzerland	Europe	6649942	30281.70459
1987	78.67	Japan	Asia	122091325	22375.94189
1992	23.599	Rwanda	Africa	7290203	737.0685949
1992	38.333	Sierra Leone	Africa	4260884	1068.696278
1992	39.658	Somalia	Africa	6099799	926.9602964
1992	40.647	Angola	Africa	8735988	2627.845685
1992	40.802	Liberia	Africa	1912974	636.6229191
1992	41.674	Afghanistan	Asia	16317921	649.3413952
1992	43.266	Guinea-Bissau	Africa	1050938	745.5398706
1992	44.284	Mozambique	Africa	13160731	410.8968239
1992	44.736	Burundi	Africa	5809236	631.6998778
1992	45.548	Congo, Dem. Rep.	Africa	41672143	457.7191807
1992	46.1	Zambia	Africa	8381163	1210.884633
1992	47.391	Niger	Africa	8392818	581.182725
1992	47.472	Nigeria	Africa	93364244	1619.848217
1992	47.545	Equatorial Guinea	Africa	387838	1132.055034
1992	48.091	Ethiopia	Africa	52088559	421.3534653
1992	48.388	Mali	Africa	8416215	739.014375
1992	48.576	Guinea	Africa	6990574	794.3484384
1992	48.825	Uganda	Africa	18252190	644.1707969
1992	49.396	Central African Republic	Africa	3265124	747.9055252
1992	49.42	Malawi	Africa	10014249	563.2000145
1992	49.991	Eritrea	Africa	3668440	582.8585102
1992	50.26	Burkina Faso	Africa	8878303	931.7527731
1992	50.44	Tanzania	Africa	26605473	825.682454
1992	51.604	Djibouti	Africa	384156	2377.156192
1992	51.724	Chad	Africa	6429417	1058.0643
1992	52.044	Cote d'Ivoire	Africa	12772596	1648.073791
1992	52.214	Madagascar	Africa	12210395	1040.67619
1992	52.644	Gambia	Africa	1025384	665.6244126
1992	53.556	Sudan	Africa	28227588	1492.197043
1992	53.919	Benin	Africa	4981671	1191.207681
1992	54.314	Cameroon	Africa	12467171	1793.163278
1992	55.089	Haiti	Americas	6326682	1456.309517
1992	55.599	Yemen, Rep.	Asia	13367997	1879.496673
1992	55.727	Nepal	Asia	20326209	897.7403604
1992	55.803	Cambodia	Asia	10150094	682.3031755
1992	56.018	Bangladesh	Asia	113704579	837.8101643
1992	56.433	Congo, Rep.	Africa	2409073	4016.239529
1992	57.501	Ghana	Africa	16278738	925.060154
1992	57.939	Comoros	Africa	454429	1246.90737
1992	58.061	Togo	Africa	3747553	1034.298904
1992	58.196	Senegal	Africa	8307920	1367.899369
1992	58.333	Mauritania	Africa	2119465	1361.369784
1992	58.474	Swaziland	Africa	962344	3553.0224
1992	59.285	Kenya	Africa	25020539	1341.921721
1992	59.32	Myanmar	Asia	40546538	347
1992	59.461	Iraq	Asia	17861905	3745.640687
1992	59.685	Lesotho	Africa	1803195	977.4862725
1992	59.957	Bolivia	Americas	6893451	2961.699694
1992	60.223	India	Asia	872000000	1164.406809
1992	60.377	Zimbabwe	Africa	10704340	693.4207856
1992	60.838	Pakistan	Asia	120065004	1971.829464
1992	61.271	Mongolia	Asia	2312802	1785.402016
1992	61.366	Gabon	Africa	985739	13522.15752
1992	61.888	South Africa	Africa	39964159	7225.069258
1992	61.999	Namibia	Africa	1554253	3804.537999
1992	62.681	Indonesia	Asia	184816000	2383.140898
1992	62.742	Sao Tome and Principe	Africa	125911	1428.777814
1992	62.745	Botswana	Africa	1342614	7954.111645
1992	63.373	Guatemala	Americas	8486949	4439.45084
1992	63.674	Egypt	Africa	59402198	3794.755195
1992	65.393	Morocco	Africa	25798239	2948.047252
1992	65.742	Iran	Asia	60397973	7235.653188
1992	65.843	Nicaragua	Americas	4017939	2170.151724
1992	66.146	Turkey	Europe	58179144	5678.348271
1992	66.399	Honduras	Americas	5077347	3081.694603
1992	66.458	Peru	Americas	22430449	4446.380924
1992	66.458	Philippines	Asia	67185766	2279.324017
1992	66.798	El Salvador	Americas	5274649	4444.2317
1992	67.057	Brazil	Americas	155975974	6950.283021
1992	67.298	Thailand	Asia	56667095	4616.896545
1992	67.662	Vietnam	Asia	69940728	989.0231487
1992	67.744	Algeria	Africa	26298373	5023.216647
1992	68.015	Jordan	Asia	3867409	3431.593647
1992	68.225	Paraguay	Americas	4483945	4196.411078
1992	68.421	Colombia	Americas	34202721	5444.648617
1992	68.457	Dominican Republic	Americas	7351181	3044.214214
1992	68.69	China	Asia	1164970000	1655.784158
1992	68.755	Libya	Africa	4364501	9640.138501
1992	68.768	Saudi Arabia	Asia	16945857	24841.61777
1992	69.17	Hungary	Europe	10348684	10535.62855
1992	69.249	Syria	Asia	13219062	3340.542768
1992	69.292	Lebanon	Asia	3219994	6890.806854
1992	69.36	Romania	Europe	22797027	6598.409903
1992	69.613	Ecuador	Americas	10748394	7103.702595
1992	69.718	West Bank and Gaza	Asia	2104779	6017.654756
1992	69.745	Mauritius	Africa	1096202	6058.253846
1992	69.862	Trinidad and Tobago	Americas	1183669	7370.990932
1992	69.978	Korea, Dem. Rep.	Asia	20711375	3726.063507
1992	70.001	Tunisia	Africa	8523077	4332.720164
1992	70.379	Sri Lanka	Asia	17587060	2153.739222
1992	70.693	Malaysia	Asia	18319502	7277.912802
1992	70.99	Poland	Europe	38370697	7738.881247
1992	71.15	Venezuela	Americas	20265563	10733.92631
1992	71.19	Bulgaria	Europe	8658506	6302.623438
1992	71.197	Oman	Asia	1915208	18616.70691
1992	71.38	Slovak Republic	Europe	5302888	9498.467723
1992	71.455	Mexico	Americas	88111030	9472.384295
1992	71.581	Albania	Europe	3326498	2497.437901
1992	71.659	Serbia	Europe	9826397	9325.068238
1992	71.766	Jamaica	Americas	2378618	7404.923685
1992	71.868	Argentina	Americas	33958947	9308.41871
1992	72.178	Bosnia and Herzegovina	Europe	4256013	2546.781445
1992	72.244	Korea, Rep.	Asia	43805450	12104.27872
1992	72.4	Czech Republic	Europe	10315702	14297.02122
1992	72.462	Panama	Americas	2484997	6618.74305
1992	72.527	Croatia	Europe	4494013	8447.794873
1992	72.601	Bahrain	Asia	529491	19035.57917
1992	72.752	Uruguay	Americas	3149262	8137.004775
1992	73.615	Reunion	Africa	622191	6101.255823
1992	73.64	Slovenia	Europe	1999210	14214.71681
1992	73.911	Puerto Rico	Americas	3585176	14641.58711
1992	74.126	Chile	Americas	13572994	7596.125964
1992	74.26	Taiwan	Asia	20686918	15215.6579
1992	74.414	Cuba	Americas	10723260	5592.843963
1992	74.86	Portugal	Europe	9927680	16207.26663
1992	75.19	Kuwait	Asia	1418095	34932.91959
1992	75.33	Denmark	Europe	5171393	26406.73985
1992	75.435	Montenegro	Europe	621621	7003.339037
1992	75.467	Ireland	Europe	3557761	17558.81555
1992	75.7	Finland	Europe	5041039	20647.16499
1992	75.713	Costa Rica	Americas	3173216	6160.416317
1992	75.788	Singapore	Asia	3235865	24769.8912
1992	76.04	Austria	Europe	7914969	27042.01868
1992	76.07	Germany	Europe	80597764	26505.30317
1992	76.09	United States	Americas	256894189	32003.93224
1992	76.42	United Kingdom	Europe	57866349	22705.09254
1992	76.46	Belgium	Europe	10045622	25575.57069
1992	76.93	Israel	Asia	4936550	18051.52254
1992	77.03	Greece	Europe	10325429	17541.49634
1992	77.32	Norway	Europe	4286357	33965.66115
1992	77.42	Netherlands	Europe	15174244	26790.94961
1992	77.44	Italy	Europe	56840847	22013.64486
1992	77.46	France	Europe	57374179	24703.79615
1992	77.57	Spain	Europe	39549438	18603.06452
1992	77.601	Hong Kong, China	Asia	5829696	24757.60301
1992	77.95	Canada	Americas	28523502	26342.88426
1992	78.03	Switzerland	Europe	6995447	31871.5303
1992	78.16	Sweden	Europe	8718867	23880.01683
1992	78.77	Iceland	Europe	259012	25144.39201
1992	79.36	Japan	Asia	124329269	26824.89511
1997	36.087	Rwanda	Africa	7212583	589.9445051
1997	39.897	Sierra Leone	Africa	4578212	574.6481576
1997	40.238	Zambia	Africa	9417789	1071.353818
1997	40.963	Angola	Africa	9875024	2277.140884
1997	41.763	Afghanistan	Asia	22227415	635.341351
1997	42.221	Liberia	Africa	2200725	609.1739508
1997	42.587	Congo, Dem. Rep.	Africa	47798986	312.188423
1997	43.795	Somalia	Africa	6633514	930.5964284
1997	44.578	Uganda	Africa	21210254	816.559081
1997	44.873	Guinea-Bissau	Africa	1193708	796.6644681
1997	45.326	Burundi	Africa	6121610	463.1151478
1997	46.066	Central African Republic	Africa	3696513	740.5063317
1997	46.344	Mozambique	Africa	16603334	472.3460771
1997	46.809	Zimbabwe	Africa	11404948	792.4499603
1997	47.464	Nigeria	Africa	106207839	1624.941275
1997	47.495	Malawi	Africa	10419991	692.2758103
1997	47.991	Cote d'Ivoire	Africa	14625967	1786.265407
1997	48.245	Equatorial Guinea	Africa	439971	2814.480755
1997	48.466	Tanzania	Africa	30686889	789.1862231
1997	49.402	Ethiopia	Africa	59861301	515.8894013
1997	49.903	Mali	Africa	9384984	790.2579846
1997	50.324	Burkina Faso	Africa	10352843	946.2949618
1997	51.313	Niger	Africa	9666252	580.3052092
1997	51.455	Guinea	Africa	8048834	869.4497668
1997	51.573	Chad	Africa	7562011	1004.961353
1997	52.199	Cameroon	Africa	14195809	1694.337469
1997	52.556	Botswana	Africa	1536536	8647.142313
1997	52.962	Congo, Rep.	Africa	2800947	3484.164376
1997	53.157	Djibouti	Africa	417908	1895.016984
1997	53.378	Eritrea	Africa	4058319	913.47079
1997	54.289	Swaziland	Africa	1054486	3876.76846
1997	54.407	Kenya	Africa	28263827	1360.485021
1997	54.777	Benin	Africa	6066080	1232.975292
1997	54.978	Madagascar	Africa	14165114	986.2958956
1997	55.373	Sudan	Africa	32160729	1632.210764
1997	55.558	Lesotho	Africa	1982823	1186.147994
1997	55.861	Gambia	Africa	1235767	653.7301704
1997	56.534	Cambodia	Asia	11782962	734.28517
1997	56.671	Haiti	Americas	6913545	1341.726931
1997	58.02	Yemen, Rep.	Asia	15826497	2117.484526
1997	58.39	Togo	Africa	4320890	982.2869243
1997	58.556	Ghana	Africa	18418288	1005.245812
1997	58.811	Iraq	Asia	20775703	3076.239795
1997	58.909	Namibia	Africa	1774766	3899.52426
1997	59.412	Bangladesh	Asia	123315288	972.7700352
1997	59.426	Nepal	Asia	23001113	1010.892138
1997	60.187	Senegal	Africa	9535314	1392.368347
1997	60.236	South Africa	Africa	42835005	7479.188244
1997	60.328	Myanmar	Asia	43247867	415
1997	60.43	Mauritania	Africa	2444741	1483.136136
1997	60.461	Gabon	Africa	1126189	14722.84188
1997	60.66	Comoros	Africa	527982	1173.618235
1997	61.765	India	Asia	959000000	1458.817442
1997	61.818	Pakistan	Asia	135564834	2049.350521
1997	62.05	Bolivia	Americas	7693188	3326.143191
1997	63.306	Sao Tome and Principe	Africa	145608	1339.076036
1997	63.625	Mongolia	Asia	2494803	1902.2521
1997	66.041	Indonesia	Asia	199278000	3119.335603
1997	66.322	Guatemala	Americas	9803875	4684.313807
1997	67.217	Egypt	Africa	66134291	4173.181797
1997	67.521	Thailand	Asia	60216677	5852.625497
1997	67.659	Honduras	Americas	5867957	3160.454906
1997	67.66	Morocco	Africa	28529501	2982.101858
1997	67.727	Korea, Dem. Rep.	Asia	21585105	1690.756814
1997	68.042	Iran	Asia	63327987	8263.590301
1997	68.386	Peru	Americas	24748122	5838.347657
1997	68.426	Nicaragua	Americas	4609572	2253.023004
1997	68.564	Philippines	Asia	75012988	2536.534925
1997	68.835	Turkey	Europe	63047647	6601.429915
1997	69.152	Algeria	Africa	29072015	4797.295051
1997	69.388	Brazil	Americas	168546719	7957.980824
1997	69.4	Paraguay	Americas	5154123	4247.400261
1997	69.465	Trinidad and Tobago	Americas	1138101	8792.573126
1997	69.535	El Salvador	Americas	5783439	5154.825496
1997	69.72	Romania	Europe	22562458	7346.547557
1997	69.772	Jordan	Asia	4526235	3645.379572
1997	69.957	Dominican Republic	Americas	7992357	3614.101285
1997	70.265	Lebanon	Asia	3430388	8754.96385
1997	70.313	Colombia	Americas	37657830	6117.361746
1997	70.32	Bulgaria	Europe	8066057	5970.38876
1997	70.426	China	Asia	1230075000	2289.234136
1997	70.457	Sri Lanka	Asia	18698655	2664.477257
1997	70.533	Saudi Arabia	Asia	21229759	20586.69019
1997	70.672	Vietnam	Asia	76048996	1385.896769
1997	70.736	Mauritius	Africa	1149818	7425.705295
1997	71.04	Hungary	Europe	10244684	11712.7768
1997	71.096	West Bank and Gaza	Asia	2826046	7110.667619
1997	71.527	Syria	Asia	15081016	4014.238972
1997	71.555	Libya	Africa	4759670	9467.446056
1997	71.938	Malaysia	Asia	20476091	10132.90964
1997	71.973	Tunisia	Africa	9231669	4876.798614
1997	72.146	Venezuela	Americas	22374398	10165.49518
1997	72.232	Serbia	Europe	10336594	7914.320304
1997	72.262	Jamaica	Americas	2531311	7121.924704
1997	72.312	Ecuador	Americas	11911819	7429.455877
1997	72.499	Oman	Asia	2283635	19702.05581
1997	72.71	Slovak Republic	Europe	5383010	12126.23065
1997	72.75	Poland	Europe	38654957	10159.58368
1997	72.95	Albania	Europe	3428038	3193.054604
1997	73.244	Bosnia and Herzegovina	Europe	3607000	4766.355904
1997	73.275	Argentina	Americas	36203463	10967.28195
1997	73.67	Mexico	Americas	95895146	9767.29753
1997	73.68	Croatia	Europe	4444595	9875.604515
1997	73.738	Panama	Americas	2734531	7113.692252
1997	73.925	Bahrain	Asia	598561	20292.01679
1997	74.01	Czech Republic	Europe	10300707	16048.51424
1997	74.223	Uruguay	Americas	3262838	9230.240708
1997	74.647	Korea, Rep.	Asia	46173816	15993.52796
1997	74.772	Reunion	Africa	684810	6071.941411
1997	74.917	Puerto Rico	Americas	3759430	16999.4333
1997	75.13	Slovenia	Europe	2011612	17161.10735
1997	75.25	Taiwan	Asia	21628605	20206.82098
1997	75.445	Montenegro	Europe	692651	6465.613349
1997	75.816	Chile	Americas	14599929	10118.05318
1997	75.97	Portugal	Europe	10156415	17641.03156
1997	76.11	Denmark	Europe	5283663	29804.34567
1997	76.122	Ireland	Europe	3667233	24521.94713
1997	76.151	Cuba	Americas	10983007	5431.990415
1997	76.156	Kuwait	Asia	1765345	40300.61996
1997	76.81	United States	Americas	272911760	35767.43303
1997	77.13	Finland	Europe	5134406	23723.9502
1997	77.158	Singapore	Asia	3802309	33519.4766
1997	77.218	United Kingdom	Europe	58808266	26074.53136
1997	77.26	Costa Rica	Americas	3518107	6677.045314
1997	77.34	Germany	Europe	82011073	27788.88416
1997	77.51	Austria	Europe	8069876	29095.92066
1997	77.53	Belgium	Europe	10199787	27561.19663
1997	77.869	Greece	Europe	10502372	18747.69814
1997	78.03	Netherlands	Europe	15604464	30246.13063
1997	78.269	Israel	Asia	5531387	20896.60924
1997	78.32	Norway	Europe	4405672	41283.16433
1997	78.61	Canada	Americas	30305843	28954.92589
1997	78.64	France	Europe	58623428	25889.78487
1997	78.77	Spain	Europe	39855442	20445.29896
1997	78.82	Italy	Europe	57479469	24675.02446
1997	78.95	Iceland	Europe	271192	28061.09966
1997	79.37	Switzerland	Europe	7193761	32135.32301
1997	79.39	Sweden	Europe	8897619	25266.59499
1997	80	Hong Kong, China	Asia	6495918	28377.63219
1997	80.69	Japan	Asia	125956499	28816.58499
2002	39.193	Zambia	Africa	10595811	1071.613938
2002	39.989	Zimbabwe	Africa	11926563	672.0386227
2002	41.003	Angola	Africa	10866106	2773.287312
2002	41.012	Sierra Leone	Africa	5359092	699.489713
2002	42.129	Afghanistan	Asia	25268405	726.7340548
2002	43.308	Central African Republic	Africa	4048013	738.6906068
2002	43.413	Rwanda	Africa	7852401	785.6537648
2002	43.753	Liberia	Africa	2814651	531.4823679
2002	43.869	Swaziland	Africa	1130269	4128.116943
2002	44.026	Mozambique	Africa	18473780	633.6179466
2002	44.593	Lesotho	Africa	2046772	1275.184575
2002	44.966	Congo, Dem. Rep.	Africa	55379852	241.1658765
2002	45.009	Malawi	Africa	11824495	665.4231186
2002	45.504	Guinea-Bissau	Africa	1332459	575.7047176
2002	45.936	Somalia	Africa	7753310	882.0818218
2002	46.608	Nigeria	Africa	119901274	1615.286395
2002	46.634	Botswana	Africa	1630347	11003.60508
2002	46.832	Cote d'Ivoire	Africa	16252726	1648.800823
2002	47.36	Burundi	Africa	7021078	446.4035126
2002	47.813	Uganda	Africa	24739869	927.7210018
2002	49.348	Equatorial Guinea	Africa	495627	7703.4959
2002	49.651	Tanzania	Africa	34593779	899.0742111
2002	49.856	Cameroon	Africa	15929988	1934.011449
2002	50.525	Chad	Africa	8835739	1156.18186
2002	50.65	Burkina Faso	Africa	12251209	1037.645221
2002	50.725	Ethiopia	Africa	67946797	530.0535319
2002	50.992	Kenya	Africa	31386842	1287.514732
2002	51.479	Namibia	Africa	1972153	4072.324751
2002	51.818	Mali	Africa	10580176	951.4097518
2002	52.97	Congo, Rep.	Africa	3328795	3484.06197
2002	53.365	South Africa	Africa	44433622	7710.946444
2002	53.373	Djibouti	Africa	447416	1908.260867
2002	53.676	Guinea	Africa	8807818	945.5835837
2002	54.406	Benin	Africa	7026113	1372.877931
2002	54.496	Niger	Africa	11140655	601.0745012
2002	55.24	Eritrea	Africa	4414865	765.3500015
2002	56.369	Sudan	Africa	37090298	1993.398314
2002	56.752	Cambodia	Asia	12926707	896.2260153
2002	56.761	Gabon	Africa	1299304	12521.71392
2002	57.046	Iraq	Asia	24001816	4390.717312
2002	57.286	Madagascar	Africa	16473477	894.6370822
2002	57.561	Togo	Africa	4977378	886.2205765
2002	58.041	Gambia	Africa	1457766	660.5855997
2002	58.137	Haiti	Americas	7607651	1270.364932
2002	58.453	Ghana	Africa	20550751	1111.984578
2002	59.908	Myanmar	Asia	45598081	611
2002	60.308	Yemen, Rep.	Asia	18701257	2234.820827
2002	61.34	Nepal	Asia	25873917	1057.206311
2002	61.6	Senegal	Africa	10870037	1519.635262
2002	62.013	Bangladesh	Asia	135656790	1136.39043
2002	62.247	Mauritania	Africa	2828858	1579.019543
2002	62.879	India	Asia	1034172547	1746.769454
2002	62.974	Comoros	Africa	614382	1075.811558
2002	63.61	Pakistan	Asia	153403524	2092.712441
2002	63.883	Bolivia	Americas	8445134	3413.26269
2002	64.337	Sao Tome and Principe	Africa	170372	1353.09239
2002	65.033	Mongolia	Asia	2674234	2140.739323
2002	66.662	Korea, Dem. Rep.	Asia	22215365	1646.758151
2002	68.564	Thailand	Asia	62806748	5913.187529
2002	68.565	Honduras	Americas	6677328	3099.72866
2002	68.588	Indonesia	Asia	211060000	2873.91287
2002	68.976	Trinidad and Tobago	Americas	1101832	11460.60023
2002	68.978	Guatemala	Americas	11178650	4858.347495
2002	69.451	Iran	Asia	66907826	9240.761975
2002	69.615	Morocco	Africa	31167783	3258.495584
2002	69.806	Egypt	Africa	73312559	4754.604414
2002	69.906	Peru	Americas	26769436	5909.020073
2002	70.303	Philippines	Asia	82995088	2650.921068
2002	70.734	El Salvador	Americas	6353681	5351.568666
2002	70.755	Paraguay	Americas	5884491	3783.674243
2002	70.815	Sri Lanka	Asia	19576783	3015.378833
2002	70.836	Nicaragua	Americas	5146848	2474.548819
2002	70.845	Turkey	Europe	67308928	6508.085718
2002	70.847	Dominican Republic	Americas	8650322	4563.808154
2002	70.994	Algeria	Africa	31287142	5288.040382
2002	71.006	Brazil	Americas	179914212	8131.212843
2002	71.028	Lebanon	Asia	3677780	9313.93883
2002	71.263	Jordan	Asia	5307470	3844.917194
2002	71.322	Romania	Europe	22404337	7885.360081
2002	71.626	Saudi Arabia	Asia	24501530	19014.54118
2002	71.682	Colombia	Americas	41008227	5755.259962
2002	71.954	Mauritius	Africa	1200206	9021.815894
2002	72.028	China	Asia	1280400000	3119.280896
2002	72.047	Jamaica	Americas	2664659	6994.774861
2002	72.14	Bulgaria	Europe	7661799	7696.777725
2002	72.37	West Bank and Gaza	Asia	3389578	4515.487575
2002	72.59	Hungary	Europe	10083313	14843.93556
2002	72.737	Libya	Africa	5368585	9534.677467
2002	72.766	Venezuela	Americas	24287670	8605.047831
2002	73.017	Vietnam	Asia	80908147	1764.456677
2002	73.042	Tunisia	Africa	9770575	5722.895655
2002	73.044	Malaysia	Asia	22662365	10206.97794
2002	73.053	Syria	Asia	17155814	4090.925331
2002	73.213	Serbia	Europe	10111559	7236.075251
2002	73.8	Slovak Republic	Europe	5410052	13638.77837
2002	73.981	Montenegro	Europe	720230	6557.194282
2002	74.09	Bosnia and Herzegovina	Europe	4165416	6018.975239
2002	74.173	Ecuador	Americas	12921234	5773.044512
2002	74.193	Oman	Asia	2713462	19774.83687
2002	74.34	Argentina	Americas	38331121	8797.640716
2002	74.67	Poland	Europe	38625976	12002.23908
2002	74.712	Panama	Americas	2990875	7356.031934
2002	74.795	Bahrain	Asia	656397	23403.55927
2002	74.876	Croatia	Europe	4481020	11628.38895
2002	74.902	Mexico	Americas	102479927	10742.44053
2002	75.307	Uruguay	Americas	3363085	7727.002004
2002	75.51	Czech Republic	Europe	10256295	17596.21022
2002	75.651	Albania	Europe	3508512	4604.211737
2002	75.744	Reunion	Africa	743981	6316.1652
2002	76.66	Slovenia	Europe	2011497	20660.01936
2002	76.904	Kuwait	Asia	2111561	35110.10566
2002	76.99	Taiwan	Asia	22454239	23235.42329
2002	77.045	Korea, Rep.	Asia	47969150	19233.98818
2002	77.158	Cuba	Americas	11226999	6340.646683
2002	77.18	Denmark	Europe	5374693	32166.50006
2002	77.29	Portugal	Europe	10433867	19970.90787
2002	77.31	United States	Americas	287675526	39097.09955
2002	77.778	Puerto Rico	Americas	3859606	18855.60618
2002	77.783	Ireland	Europe	3879155	34077.04939
2002	77.86	Chile	Americas	15497046	10778.78385
2002	78.123	Costa Rica	Americas	3834934	7723.447195
2002	78.256	Greece	Europe	10603863	22514.2548
2002	78.32	Belgium	Europe	10311970	30485.88375
2002	78.37	Finland	Europe	5193039	28204.59057
2002	78.471	United Kingdom	Europe	59912431	29478.99919
2002	78.53	Netherlands	Europe	16122830	33724.75778
2002	78.67	Germany	Europe	82350671	30035.80198
2002	78.77	Singapore	Asia	4197776	36023.1054
2002	78.98	Austria	Europe	8148312	32417.60769
2002	79.05	Norway	Europe	4535591	44683.97525
2002	79.59	France	Europe	59925035	28926.03234
2002	79.696	Israel	Asia	6029529	21905.59514
2002	79.77	Canada	Americas	31902268	33328.96507
2002	79.78	Spain	Europe	40152517	24835.47166
2002	80.04	Sweden	Europe	8954175	29341.63093
2002	80.24	Italy	Europe	57926999	27968.09817
2002	80.5	Iceland	Europe	288030	31163.20196
2002	80.62	Switzerland	Europe	7361757	34480.95771
2002	81.495	Hong Kong, China	Asia	6762476	30209.01516
2002	82	Japan	Asia	127065841	28604.5919
2007	39.613	Swaziland	Africa	1133066	4513.480643
2007	42.082	Mozambique	Africa	19951656	823.6856205
2007	42.384	Zambia	Africa	11746035	1271.211593
2007	42.568	Sierra Leone	Africa	6144562	862.5407561
2007	42.592	Lesotho	Africa	2012649	1569.331442
2007	42.731	Angola	Africa	12420476	4797.231267
2007	43.487	Zimbabwe	Africa	12311143	469.7092981
2007	43.828	Afghanistan	Asia	31889923	974.5803384
2007	44.741	Central African Republic	Africa	4369038	706.016537
2007	45.678	Liberia	Africa	3193942	414.5073415
2007	46.242	Rwanda	Africa	8860588	863.0884639
2007	46.388	Guinea-Bissau	Africa	1472041	579.231743
2007	46.462	Congo, Dem. Rep.	Africa	64606759	277.5518587
2007	46.859	Nigeria	Africa	135031164	2013.977305
2007	48.159	Somalia	Africa	9118773	926.1410683
2007	48.303	Malawi	Africa	13327079	759.3499101
2007	48.328	Cote d'Ivoire	Africa	18013409	1544.750112
2007	49.339	South Africa	Africa	43997828	9269.657808
2007	49.58	Burundi	Africa	8390505	430.0706916
2007	50.43	Cameroon	Africa	17696293	2042.09524
2007	50.651	Chad	Africa	10238807	1704.063724
2007	50.728	Botswana	Africa	1639131	12569.85177
2007	51.542	Uganda	Africa	29170398	1056.380121
2007	51.579	Equatorial Guinea	Africa	551201	12154.08975
2007	52.295	Burkina Faso	Africa	14326203	1217.032994
2007	52.517	Tanzania	Africa	38139640	1107.482182
2007	52.906	Namibia	Africa	2055080	4811.060429
2007	52.947	Ethiopia	Africa	76511887	690.8055759
2007	54.11	Kenya	Africa	35610177	1463.249282
2007	54.467	Mali	Africa	12031795	1042.581557
